price day ahead;price actual
30.69;43.01
35.62;46.35
38.33;49.38
46.67;55.56
51.01;58.54
53.01;61.62
53.71;63.85
54.1;62.01
53.21;61.41
51;59.42
49.58;57.93
53.21;61.54
54.51;63.83
56.92;65.85
58.81;67.08
57.97;66.27
56.1;63.7
56.02;63.49
44.39;63.39
39.88;49.82
39.41;48.55
39.41;46.99
38.4;41.21
37;41.39
37;41.6
37.59;41.39
38.5;42.71
41.5;44.26
43;42.47
43.39;40.9
40.8;43.3
42.88;41.76
42;41.07
39.2;37.97
39.54;40.35
43.39;44.38
62.32;53.72
66.2;61.9
68.03;56.18
67.92;51.26
64.82;47.76
59.82;42.81
50.01;42.89
47.41;38.25
45.42;33.89
43.76;32.54
42.39;34.99
44.3;41.83
49.78;43.75
68.03;57.07
68.03;57.09
72.02;57
73.21;59.15
72.19;58.79
72.02;59.96
70.19;61.92
68.03;60.85
68.05;62.68
69.65;64.52
69.49;67.47
71.15;80.5
74.71;76.16
77.15;75.75
72.21;70
71;64.76
68.6;58.07
47.96;50.83
43.92;45.52
41.07;44.01
40;42.2
39.95;42.75
40.69;44
45.96;53.36
52.68;58.57
56.61;60.06
58.1;63.23
53.16;63.5
51.32;63.01
49.03;61.47
48.35;61.75
45.9;59.74
44;59.18
43;62.29
43.92;69.16
50.19;79.11
56.64;72.34
58;72.91
53.69;67.81
52.12;58.67
47.74;57.01
51.87;55.06
46.85;50.05
42.15;45.06
44.3;44.24
43.38;41.54
43;44.87
44.28;54.4
45.03;57.5
50.48;59.18
54.24;62.73
59.23;65.18
57.6;63.76
55.1;62.73
53.69;61.89
52.6;61.52
51.01;64.06
46.18;65.79
44.29;72.8
44.67;76.19
44.3;72.52
51.83;71.77
57.6;69.35
57.17;66.9
55.04;60.3
53.85;56.43
49.06;49.48
45.1;48.01
45.1;43.78
43.98;42.55
47.6;44.7
51.65;52.16
56;61.2
59.23;63.68
58.86;63.68
57.6;64.14
56.83;62.52
56.5;62.45
56.7;60.85
54;60.49
50;63.78
48.36;63.49
49.06;66.28
48.82;74.36
48.1;70.55
52.97;69.35
59.19;66.71
57.6;59.57
51.1;58.75
62.22;59.56
56.07;54.27
54.2;50.69
52.45;50.26
52.44;50.19
53.92;50.28
55.53;56.93
59.75;64.48
62.59;65.26
64.19;65.64
65.19;65.04
65.69;64.98
65.69;64.22
65.19;62.4
62.5;63.17
60;64.84
60.3;65.53
61.26;66
62;71.33
61.26;74.23
62.51;73.89
64.5;70.66
65;66.98
64.1;64.49
60.25;64.79
51.59;57.32
48.5;53.26
48.2;52.19
46.84;52.32
46.52;51.93
46.73;52.99
45.6;55.64
48.5;60.34
51.31;62.05
60.89;61.18
63.31;60.27
64.31;60.47
65.28;62.35
63.31;60.74
60.6;60.86
57.1;63.8
54.02;64.71
54.61;66.82
56.5;66.2
60.83;65.49
63.31;65.26
63.6;64.12
60.6;55.35
63.29;53.4
54.07;49.83
49.25;47.65
49;46.24
49;44.49
49.5;44.76
57.17;43.99
63;43.65
64;45.25
67.1;50.55
67.8;50.05
68.46;50.12
68.46;51.07
68.58;51.18
67;51.51
65.48;50.01
65;50.15
65.25;56.02
64.18;65.77
64.18;69.54
64.36;71.85
67.7;73.81
66.25;67.84
62.47;65.13
59.1;67.92
58.8;66.96
57.75;63.71
57;60.88
56.5;60.1
56.15;61.09
58.81;68.86
59.31;68
58.81;68.45
60.2;70.69
60.1;69.4
58.98;67.5
60;67.89
58.81;67.4
57;66.63
50.01;65.89
49.28;66.93
49;69.57
48.06;76.38
48.26;78.5
53.13;78.17
59.31;74.41
52.96;68.11
49.46;65.4
50.52;67.05
44.97;63.61
41;60.21
39.58;59.54
39.5;59.09
39.67;59.11
40.53;65.19
41.6;67.83
41;69.55
46.3;70.75
50;69.82
50.1;67.97
50;68.41
50;67.66
49.02;67.4
44.86;66.69
41.74;67.68
42.58;69.99
44.47;77.88
50.73;81.01
61;80.92
61.74;76.57
57.5;70.85
50.1;67.67
59.76;67.43
55.2;63.87
52.38;61.12
49.23;58.04
49.23;57.8
50;58.66
56.7;64.26
61.6;68.3
62.01;69.73
64.02;71.63
63.12;70.62
61.6;69.08
60.69;68.35
60.69;68.49
59.02;66.71
58.69;66.45
59.48;67.4
62.1;70.85
66.19;77.78
68.7;79.85
68.95;79.82
66.5;75.66
62.1;70.18
58.51;65.89
63.38;67.58
53.01;65.33
48.94;63.88
48.42;61.85
48.26;61.11
48.42;62.78
53.7;65.07
65.83;67.25
69.6;67.59
69.69;69.82
70;68.19
68.69;67.97
67.3;68.37
66.83;67.47
64.94;66.58
63.44;66.18
65;67.46
68;72.1
70.98;80.66
70.98;79.17
70.69;79.09
69.03;74.81
63.89;70.31
58.1;66.89
56.6;65.2
56;64.8
53.1;62.09
49.23;58.31
48.54;57.71
49.23;58.31
54.7;63.35
56.7;63.77
57.01;64.54
59.01;66.77
58.1;65.82
56.82;64.77
57.01;64.83
58.39;66.47
56.76;65.04
56;64.62
55.2;64.41
53;62.31
57.26;67.47
58.48;69.05
57.01;66.92
58.02;67.86
53.5;62.62
46.91;54.96
45;55.23
41.91;52.52
39.5;50.14
38.5;49.63
38.5;49.52
39.2;50.2
40;51.06
42.6;53.35
46.8;56.25
51.67;60.74
55.5;63.4
55;62.92
55.91;64.09
56.1;64.35
55.2;63.54
50;58.53
49.23;58.46
54;62.55
58.23;66.89
60.4;68.75
60.48;68.2
59.51;67.85
56.76;64.4
55.6;63.59
49.23;59.67
44.92;57.1
42.6;55.41
41;54.51
40.4;53.25
40.4;52.8
41.73;53.82
42.1;54.38
41.6;54.33
43.6;56.01
45.89;57.82
45.5;55.87
46.85;57.18
48.54;58.23
48.54;58.39
44.92;55.84
44.76;56.83
48.54;59.47
57;67.24
60.01;69.2
60.48;69.55
60.3;69.42
58.02;66.31
55;63.94
53.4;63.66
47.79;58.69
46.19;56.73
45.69;56.47
45.59;56.45
46.19;56.86
49.6;59.24
58.2;66.01
59.51;68.44
61.3;69.3
61.12;69.04
60;67.94
60;67.95
60.24;68.4
58.69;66.9
59.01;67.03
59.51;68.08
60.69;69.26
62.69;73.18
65;75.38
64.5;74.7
62.33;72.3
59.99;68.69
56.6;64.16
56.02;63.59
48.54;57.64
46.84;55.66
45.1;54.2
45.01;53.82
45.5;54.53
49.23;57.64
58.65;65.53
60;67.27
60.76;67.86
60.76;67.86
60;67.07
59.51;66.7
59.01;66.49
57.82;65.22
57.01;64.22
57;64.59
60;67.6
62;72.92
62.83;73.25
63.01;73.26
61.12;71.55
60;67.55
56.85;63.83
57.05;65.09
48.5;57.91
46.12;55.3
45.7;55.02
46.03;55.61
47.15;56.33
56.09;64.43
61.57;68.61
61.35;68.52
62.02;69.03
62;69.04
61.69;68.75
61.24;68.34
61;68.49
60.55;68.15
60.24;67.69
60.48;68.06
61.24;69.13
63.12;75.8
64.12;76.68
64.1;76.77
62.69;73.23
61.24;68.91
60.01;66.36
58.65;66.19
50.59;58.95
48.37;57.03
47.1;55.93
47.06;55.9
47.1;55.77
55.24;63.47
61.01;67.94
61.15;68.11
61.7;68.75
61.7;68.93
61.3;68.5
61.57;68.68
61.15;68.34
61;68.23
60.9;68.18
60.9;68.5
61.15;68.94
62.52;72.84
62.97;73.2
62.83;73
61.4;71.77
60.55;67.95
58.02;64.94
56.51;64.81
49;57.48
46.85;56.36
46.01;55.21
43;52.24
43.8;53.07
49.23;57.76
56.7;63.73
57.84;65.43
59;66.03
58;64.95
56.7;63.7
56.35;63.77
55.5;62.91
48.54;56.56
44.99;53.3
45.7;53.62
50.1;58.34
51.66;62.38
50.01;60.32
48.5;58.44
43.09;53.55
37.61;47.08
34;42.61
28.86;40.71
24.95;34.39
16;25.66
10.28;20.85
7.88;18.2
7.2;18.19
8;19.55
12.4;23.04
26.31;35.57
34.9;43.25
36.93;44.52
35;43.11
34.82;44.19
33.15;41.49
27.99;36.74
26.31;35.38
26.41;35.93
36;45.36
43.3;53.1
43.1;52.78
44.98;54.12
40.5;49.89
40.48;48.69
36.52;45.44
35;47.09
29.79;42.23
25.17;38.65
22.97;35.42
22.6;34.34
22.75;34.37
24.08;35.9
26.99;38.31
36.27;48.69
39;50.72
40.39;50.13
40.1;49.51
40;49.5
40;49.83
39;49.25
35;45.46
35.5;45.54
40.47;50.32
55.5;64.85
59.64;68.93
60;69.08
58.5;67.76
48.03;55.93
42.6;50.91
49.61;58.48
42.28;52.14
39.21;48.07
36;44.83
35.13;43.91
40;50.65
51.85;59.75
60.9;67.05
62.08;70.49
63.34;74.41
63.69;74.45
62.29;73.41
62.6;70.46
62.29;70
61.15;68.3
61.2;68.37
61.47;68.91
65.01;78.64
77.32;91.35
85;99.32
77.93;91.9
65.29;76.69
61;68.73
57.91;65.78
50.59;58.72
48.37;56.4
46.66;54.25
44.22;52.28
43.43;51.63
45.76;54.04
56.06;63.85
65.02;70.85
67.67;75.03
68.44;75.91
67.02;74.26
65.64;72.76
64.98;72.1
63.9;71.24
64.15;70.88
63.66;70.37
62.1;69.23
66.98;79.71
71.66;85.27
73.29;86.73
65.23;78.72
62.51;71.46
54.53;63.13
49.1;57.88
43.96;51.7
41.5;49.97
39.21;47.4
35.9;43.93
31.29;38.65
38.43;46.61
44.73;52.91
54.53;61.29
59.27;67.72
63.2;71
62.52;70.44
59.8;66.65
58.24;65.66
56.69;64.44
48.71;56.52
48.15;55.63
48.37;56.29
52.74;61.86
61.57;71.21
63.48;72.85
60.2;69.63
55.96;65.24
48.53;57.46
45;52.76
40.4;48.31
36.73;45.03
32.3;40.41
30.29;38.24
31.4;39.86
35;42.78
42.69;49.85
48.37;55.3
56.69;64.78
58.3;65.39
58.43;65.35
57.8;64.64
57.51;64.36
56.8;63.8
52.2;59.55
49.1;56.29
51.1;58.45
56.7;65.14
62.18;72.52
63.9;73.52
62.51;71.29
57.78;66.57
53.31;60.77
49.24;56.33
41;48.49
40.4;50.13
39.88;48.66
35.23;43.16
34;41.12
38.84;46.59
46.29;54
60.73;66.87
63.48;70.65
64.69;71.84
64.15;71.28
62.18;69.05
62.18;69.15
62.18;68.99
59.5;66.81
56.7;63.89
56.7;64.04
64.15;74.74
67.73;78.93
65.91;76.74
63.48;72.01
61.7;70.56
52.99;60.27
46.42;54.16
45.1;54.87
42.53;51.91
38.4;47.69
30.49;41.02
27.97;38.83
28.78;39.23
34.99;44.49
38.2;48.34
41.15;50.14
44.96;52.82
50.01;56.32
47.27;53.52
47.36;53.52
48.5;54.85
47.27;54.37
45.33;52.53
45.23;52.41
51.34;59.07
61.12;69.44
63.24;71.52
63.69;71.49
63.88;71.44
62.27;68.89
60;66.48
48.5;58.31
44;54.07
41.75;52.02
41.15;51.48
40.52;49.99
40.86;50.73
41.75;52.73
42.65;52.97
42.65;52.59
44.19;54.82
45.69;55.23
46.04;54.48
45.69;54.64
47.27;55.96
46.65;55.58
44.39;54.19
45.23;54.85
52.63;62.54
63.41;73.27
66.24;75.7
66.52;75.77
66.24;75.56
63.8;71.69
59;66.91
53.5;63.75
44.7;54.71
42.76;52.72
42.63;52.61
42.65;52.85
43.39;53.84
48.5;59.08
62.57;69.93
63.69;71.43
65.23;72.18
65.23;72.17
63.89;70.78
64.16;70.97
63.89;71.12
62.57;69.85
63.32;70.75
64.16;71.46
67.51;75.73
72.89;83.89
75;85.82
74.49;85.21
71.01;82.16
66.52;74.58
63.39;71.66
48.96;72.63
45.34;68.21
41.3;63.75
41;61.69
41.01;61.42
43.05;63.59
49.21;69.25
62.01;75.32
63.89;77.19
70;78.24
70.69;80.11
70.52;78.18
67.11;77
64.3;74.37
62.01;72.74
60.76;72.57
62.01;73.03
63.5;75.33
66.2;82.87
69.7;84.8
67.69;84.23
62.99;79.11
54.56;74.3
48.96;72.41
64.1;74.59
54.69;68.41
46;60.95
45.42;56.28
45.2;55.92
46.5;56.02
53.35;66.73
69;73.19
70.6;77.87
75.71;80.44
75.71;81.56
73.21;80.07
72.21;79.59
70.59;76.17
69.1;74.53
69;74.26
69.65;74.88
68.03;81.86
72;92
74.71;90.21
75.79;89.85
71.75;83.9
69.65;76.27
66.1;74.32
47.96;69.7
42.21;59.61
40.69;57.05
40.69;54.92
40.69;55.18
42.21;55.06
47.86;58.89
55.39;70.39
58.13;73.98
55.16;73.77
51.4;75.44
48.35;73.5
48.02;73.59
47.96;70.26
43.1;68.46
39.3;68.67
38.17;70.18
42.01;74.87
47.96;82.44
52.5;84.16
52.98;84.78
48.18;80.34
45;74
42.39;71.35
50.74;69.04
40.54;61.93
36.7;59.44
36.7;59.33
32.01;58.64
31.1;59.6
31.9;63.91
30;71.01
29.81;73.93
32.01;76.64
36.7;78.05
31.9;75.42
28.16;74.75
26.88;72.89
25.99;71.59
19.79;73.01
12.4;73.75
15.13;76.94
25.2;85.72
30;86.87
40.54;86.8
55.1;80.57
51.48;76.24
47.38;72.82
51.37;73.04
49.06;68.56
46.39;64.28
45.1;60.62
46.91;57.81
49.01;57.48
52.97;57.68
57.6;62.96
60.99;65.68
60.1;68.78
59;68.39
57.6;67.84
57;67.9
55.79;67.52
54;65.33
50.99;63.47
48.29;65.01
49.06;68.78
48.82;75.19
48.82;81.6
52.6;81.83
58.19;79.8
54.56;69.39
49.06;67.64
62.69;58.84
60.49;57
57.2;53.58
53.75;53.22
50;53.2
49.41;53.64
54.58;53.67
59.75;56.23
62.07;57.42
62.5;58.27
62.6;57.42
62.5;56.7
62.5;56.24
62.07;56.19
58.21;56.07
54.58;55.87
53.75;55.65
54.59;57.37
54.58;69.93
54.69;71.29
58.95;71.81
62.03;70.87
62.19;65.5
61.41;56.28
61.78;52.7
50.84;48.31
48.7;39.7
48.3;37.55
47.3;37.21
46.73;38.04
46.27;50.26
44.59;57.26
45.97;61.02
46.27;60.6
48.8;64.78
53.08;60.41
57.07;60.27
61.78;58.84
61.38;58.33
53.97;57.91
50.63;58.21
49.1;62.93
49.2;71.9
48.7;74.17
50.84;73.94
61.38;71.81
64.8;64.26
60.79;57.4
62.01;56.21
53.56;51.4
49.64;49.94
49.9;50.36
50.01;50.13
50.1;51.67
58.64;55.2
62.01;58.25
62.47;58.92
67.1;62.53
67.57;66.58
67.66;67.18
67.7;65.37
67.69;67.06
65.48;64.21
62.47;61.1
59.3;60.32
59.48;68.21
56.37;74.66
54.07;75.67
54.07;76.94
64.18;75.05
62.47;71.28
54;68.11
49.79;64.68
48.06;56.83
45;54.06
47.35;51.34
45.13;50.09
47.04;50.69
49;55.92
49.48;69.79
52.95;73.27
58.1;74.13
58.1;75.62
58.75;75.09
57.16;74.81
56;72.55
54.98;71.52
49.45;71.19
47.12;72.61
46.56;76.44
48.76;85.65
50.01;81.6
55.1;81.56
60.01;76.65
54.1;70.91
51.05;67.32
45.15;69.02
39.75;60.68
38.75;56.36
38.2;55.7
37.7;55.17
37.58;55.41
43.45;63.07
50.3;74.04
51.75;77.99
53.11;76.21
50.3;78.83
49.02;78.03
50.52;77.03
51.02;74.38
50.52;73.29
48.06;73.22
46.54;74.16
47.38;76.74
53.33;84.17
57.83;83.54
58.75;83.21
56.02;79.26
48.9;74.4
46.3;69.86
59.3;68.95
56.7;59.87
55;55.54
53;55.03
52.3;54.59
54.2;55.21
56.82;60.33
60.12;70.5
60.12;77.52
62;77.22
60.83;79.09
60.6;77.58
60.69;76.26
60;74.27
58.8;72.25
58.51;70.85
59.48;72.34
63.83;75.96
69.49;81.48
67.75;81.34
67.77;80.76
65.33;77.71
62;71.62
59;65.78
64.1;70.16
60.47;67.21
49.1;57.07
48.55;56.32
48.32;55.85
48.15;55.57
48.5;55.72
50;57.7
58.99;66.22
62.1;68.43
65.5;71.44
65.51;71.61
64.94;71.42
64.1;69.99
63.44;70.12
62.21;69.03
62.21;68.69
63.44;70.55
69.35;77.08
70;77.33
70;77.09
68.81;76.02
63.29;69.24
60.47;66.59
57.1;65.67
46.16;56.33
44.08;54.62
43.34;54.2
42.2;53.26
42;52.99
42.2;52.62
42.13;52.59
42.4;53.47
44.15;54.79
48.31;57.49
49;57.85
47.59;56.27
47.59;56.01
46.45;55.17
43.86;53.12
43.84;53.11
44.2;53.28
53.62;62.02
56.7;64.89
56.96;64.92
56.7;64.7
46.68;53.87
43.18;50.62
38.45;47.59
31.49;41.41
29.5;39.66
27.84;37.98
27.45;36.96
29.65;39.2
41.26;50.68
53.46;60.39
56.7;64.96
60.47;67.91
62.9;72.51
61.38;70.81
60.47;69.95
60;67.68
57;65
56.7;64.69
59;66.68
63.44;72.47
69.81;81.78
68.9;80.75
68.69;80.33
64.51;73.68
56.7;64.74
47.13;55.18
42.16;49.99
39.01;47.48
35.5;43.86
31;38.82
29.11;37.26
33.8;42.41
40.59;49.37
49.99;56.71
55.03;63.55
58.9;66.34
59.56;68.71
57;66.44
56.7;66.61
53.09;61.09
49.6;58.2
50.04;58.5
50.96;59.63
57;66.05
62.9;74.23
63.44;74.5
64.16;75.06
62.9;72.84
56.2;65.43
47;55.66
44.08;52.54
40.01;49.36
38.5;46.61
38.16;46.92
37.65;47.64
38.34;47.82
41.16;49.79
56.7;63.68
62.93;70.45
63.64;71.6
64.7;74.62
63.29;72.92
62.21;71.9
62.1;69.9
60.47;68.44
61.61;69.49
62.93;70.64
63.66;72.27
65.7;77.94
65.98;77.94
65.98;77.78
63.94;73.32
59.17;67.02
53;61.33
47;54.89
42.49;51.03
39.5;46.95
38.25;45.73
38.18;46.14
38.45;46.28
41.99;50.46
55.1;62.03
61.01;68.86
63.44;71.48
63.85;73.25
63;72.37
61.19;70.65
61;68.81
60.01;68.13
60.47;68.31
61.69;69.67
62.69;71.57
65.15;77.13
66.05;77.58
67.1;78.72
65.1;74.28
61.04;68.8
53.8;61.45
47.17;55.09
43.49;51.56
40.03;47.42
40.01;47.55
40.01;47.56
40.13;48.6
44.21;51.94
60.3;65.37
63.35;70.92
64.42;71.78
65.1;74.09
64.21;73.27
63.42;72.58
62.9;70.33
61.01;68.66
60.3;67.74
61;68.57
62.9;71.72
63.85;75.03
63.5;74.51
63.21;74.17
62.01;71.49
56.54;64.81
47.34;56.02
47;55.29
44.21;53.28
41.4;51.64
39.24;50.22
38.4;47.96
38.34;47.78
39.26;48.86
41.4;50.82
44;53.11
48.69;55.94
56.7;63.08
50.01;56.35
47.13;54.26
47;53.86
45;52.71
43.84;51.64
43.81;51.51
46.6;54.33
57.52;65.99
60.29;68.6
60.47;68.51
60.47;68.75
54.78;61.76
47;54.02
37.65;48.47
31.4;43.53
18;31.67
13.49;27.84
13.52;27.45
16;30.05
31;42.79
34.1;44.74
38.18;49.11
43.22;55.85
51.71;61.8
54.98;63.96
54.98;63.28
55.1;63.32
54.98;63.5
47.13;55.93
49.22;57.82
56.7;65.36
65;74.1
66.02;74.64
68.25;78.19
69.1;78.94
66.87;73.83
63.29;70.64
46.45;56
45.8;54.6
43.81;52.77
41.61;50.45
41.45;50.44
42.81;51.43
47.69;56.43
60.47;67.15
63.29;71.33
64.99;72.46
65.67;74.86
64.99;74.46
63.06;72.47
61.86;69.29
59.56;67.08
56.7;64.41
59.2;66.87
62.17;70.93
65.33;77.35
65.71;77.53
65.33;76.86
64;72.88
59.98;67.29
52.64;60.12
47.5;55.19
43.86;52.73
39.15;48.06
38.17;46.8
37.65;45.76
38.17;46.48
43.84;52.42
55.69;62.74
60;67.97
62.03;69.26
62.48;72.04
61.5;70.92
60.03;69.63
59.56;67.51
56.7;64.79
53.22;61.37
56.7;65.07
61.01;69.82
64.1;76.3
65.71;77.83
66.03;77.99
65.61;75.99
61.98;69.44
59.55;66.98
48.19;56.44
46.25;54.29
44.5;52.54
44.49;52.46
45.22;53.34
47;54.76
54.98;63.19
61;68.3
63.7;71.56
64.54;71.72
65.1;74.1
63.44;72.57
62.17;71.6
61;68.99
59.99;68.14
59.56;67.65
59.99;67.84
61;69.52
63.98;75.22
64.19;74.69
63.5;74.06
61.69;71.06
56.69;65.23
47.59;56.48
46.45;54.94
40;49.73
38.18;47.91
35.4;45.51
33.99;43.13
35.42;44.28
38.4;47.98
44;53.54
47.13;57.49
55.71;64.49
56.7;66.88
54;63.91
50.02;60.79
50;59.48
46.5;55.98
46.5;55.97
46.5;55.85
55.02;65.01
59;70.86
60.3;71.34
60.2;72.33
59.56;71.67
56.7;67.84
46.5;55.75
43.81;55.94
39.5;53.09
38.18;52.6
37.49;51.33
36.99;50.99
37;51.12
37.9;51.75
38.15;51.68
38.75;52.01
39.5;53.54
43.86;56.57
46.5;58.02
46.5;57.61
46.5;57.57
46.5;58.48
41.03;54.23
41.7;55.9
48.51;62.04
56.7;67.01
58.1;67.93
59.71;69.63
59.71;69.4
56.7;64.28
48.51;56.63
39.9;51.92
37.02;49.57
31.99;45.03
29.02;42.83
27.02;40.83
27.02;40.19
29.02;42.17
30.99;43.69
35.9;48.89
39.9;53.12
48;61.22
48.33;58.23
47.56;57.83
48.33;58.25
46.5;58.78
44.88;55.91
44.88;56.08
49.09;59.76
52.2;61.99
52.52;61.68
52.6;61.64
52.1;61.28
50.1;58.06
41.7;50.62
34.15;45.65
29.9;41.61
24.93;38.64
20;34.32
18;31.69
16;29.84
19;32.92
19.99;32.79
22.05;34.87
27.7;40.87
32.25;45.66
33.15;46.39
33.26;44.45
34;44.7
33;43.85
30;41.56
26.82;38.59
31.55;42.57
35.7;47.69
35.71;47.03
33.5;44.83
33.5;44.65
31.65;42.4
27.47;38.44
26.26;40.91
20.35;42.58
17.75;31.52
16.01;29.98
13.94;28.54
22.05;35.9
26;39.55
34;46.03
38.81;50.38
42.28;53.01
44.2;57.28
42.28;53.49
40.02;51.53
38.7;49.26
34.99;46.29
33.15;44.96
36.9;47.73
42.98;54.14
45.75;58.69
48.65;60.76
51;63.39
50.63;61.43
45.75;55.05
42.51;52.85
38;47.01
32.25;42.78
31.65;43.34
31.65;43.57
32;46.39
32.51;43.43
38.9;48.08
47.85;55.3
51.35;60.59
56.56;65.47
56.7;66.85
52.55;62.68
50.85;61.24
50.45;59.27
48.18;58.23
48;57.21
48.95;57.81
52.1;62.31
56.7;68.69
58.35;69.77
58.78;70.14
56.7;67.36
50.85;59.38
47.85;56.8
35.7;48.4
31.4;43.61
27.09;39.28
25.96;38.33
25.58;37.5
26;37.4
30.36;42.42
38.4;49.36
46.69;56.03
49;58.21
50.07;60.7
47.55;58.1
45.5;56.56
45;54.28
36.2;46.55
35;45.67
35.7;46.73
45.01;55.22
48.73;61.21
50.6;62.65
52.69;65.28
51.1;61.28
47.69;56.86
45;55.74
33.5;45.93
30.4;43.26
27.52;39.55
25.1;38.33
25.5;37.28
28.5;39.74
31.85;44.27
44;53.98
49.85;59.66
53.07;61.89
56.7;66.28
56.7;66.11
54;64.38
53.3;61.86
52.11;60.94
51.2;60.28
52.86;62.11
56.7;65.97
62.1;74.94
63.44;75.87
63.29;75.53
62.1;72.27
56.7;65.52
50.95;59.53
48.55;57.85
40;51.03
33.1;45.44
28.11;40.31
27.13;40.5
25.24;40.26
19.98;35.71
18.16;33.83
17.73;33.88
19.77;39.25
23.75;42.89
26.03;41.4
27.06;40.96
26.59;39
25;38.36
20.06;34.48
19.43;32.47
24.57;39.19
33.11;45.99
35.34;46.73
33.07;44.65
29.52;41.02
30.1;40.12
24.57;37.02
38.75;34.09
35.01;28.82
32.3;29.73
31;30
30.01;28.38
32.6;26.06
38;28.11
49.3;28.89
50.28;29.88
48.15;38.81
47.9;45.43
45;45.43
40.62;39.97
46;40.47
45.43;40.53
44.1;39.26
46;41.57
48.15;49.14
50.24;56.59
55.55;63.85
57;66.19
55.55;67.9
48.4;57.96
44;50.27
25;40.53
20;32.89
18.35;28.38
18.35;25.37
19.1;22.56
20;24.51
25.01;19.92
33.26;24.27
39.15;26.15
41.76;33.64
37.99;33.25
35.96;33.82
33.16;33.66
33;33.16
30.35;31.65
29.39;29.4
26.48;31.28
26.95;34.45
31.75;38.52
37.24;38.73
37.24;36.92
33.79;34.94
30.75;32.89
23.05;31.48
23.4;25.01
20.98;22.32
21.19;19.92
20.64;19.29
21.13;17.85
21.78;21.25
29.73;34
36;41.07
38.5;48.15
39.75;49.31
37.05;52.82
36.5;52.33
35.18;51.39
34.15;50.16
33.45;49.84
33.32;48.09
33.39;47.92
33.32;52.45
33.45;56.69
35.53;54.13
40.1;53.17
48.04;50.67
39.66;47.28
36;34.33
20.11;34.11
16.27;31.94
12.69;24.03
12.4;24.01
12.4;24.84
12.4;30.14
12.4;34.79
12.4;40.91
12.96;51.15
12.69;50.22
12.4;53.39
12.4;50.95
12.55;48.9
12.96;46.51
13.69;43.96
12.4;44.06
10;45.15
9.69;48.05
7.5;54.01
9.95;54.17
13.46;50.25
22;45.35
21.19;43.72
18.55;41.68
37.91;29
33;23.52
31;19.49
27.09;20.07
27.09;19.28
31;19.29
33.6;19.74
38.29;22.51
40.87;24.78
41;30.18
40.44;30.97
40.51;30.75
39.79;26.3
39.94;26.78
39.5;24.09
38.83;23.46
39.19;24.39
39.5;28.8
39.01;33.5
38.69;41.65
39.01;41.42
40.5;40.77
40.5;35.45
41.83;27.13
46;25.1
44.7;19.64
42.7;18.25
41;17.68
41;16.72
42;17.54
44;25.36
45.16;34.63
47.12;47.89
46.83;49.95
48;50.92
47.79;49.94
48.69;49.38
48.69;47.83
47.54;44.59
46.07;41.93
41.1;42.21
40.63;48.8
37.27;51.2
36.06;52.68
39.28;47.37
39.98;43.92
40;41.9
37.8;37.84
44.32;32.62
37.79;27.26
35.52;25.61
34.84;25.73
34.59;25.19
34.72;27.59
35.71;34.95
41.25;44.57
44.98;47.76
46.1;46.61
46.44;48.58
45.3;46.67
46.89;45.89
47.89;44.69
47.69;42
47.01;42.75
46.89;46.02
46.16;53.46
44.01;57.56
44.5;58.36
47;59.28
48;57.47
46.89;48.63
40.4;44.67
37.76;40.24
36;37.91
35.26;34.47
35.26;35.98
35.26;33.96
35.47;34.25
39.6;33.64
44.4;34.35
45;38.4
46.7;43.06
46.7;43.13
45.69;42.48
45.15;39.31
45.68;38.42
44.78;35.94
43.6;29.85
44.35;30.75
45.22;38.95
45.69;45.38
45.76;43.37
46.74;37.94
47.19;34.54
44.4;33.3
41.24;31.12
45.29;22.52
40.85;17.17
39;15.49
37.94;14.47
37.9;14.02
37.69;13.3
38.35;13.8
40.71;12.32
44.69;14.33
48.6;17.03
47.81;17.16
46.78;19.2
47.69;18.12
48.66;23.23
46.07;21.41
41.24;18.82
40.13;18.33
39.44;19.01
46.69;36.2
47.01;41.31
50.05;39.42
50.08;35.9
48.87;33.86
44.69;25.49
47.44;15.28
42.74;12.83
41.8;13.02
41.48;12.86
41.48;13.09
41.48;14.75
41.8;15.24
43.17;28.22
45.43;47.22
47.52;47.43
48.49;47.25
48.3;44.04
48.27;41.29
48.22;42.58
48.22;39.51
47.41;38.77
47.41;41.33
54.4;46.26
65.56;53.57
67.15;50.56
66.46;50.92
63.57;49.77
59.98;43.66
55.4;36.85
58.23;29.94
55;23.23
51.44;18.81
50.39;20.34
50.39;19.29
53.5;23.95
58.26;34.22
64.99;44.15
68.33;48.98
66.64;49.05
68;50.63
67.84;50.28
68.25;46.57
68.84;44.76
68.56;41.91
68.33;41.61
68.25;44.68
68.84;50.88
72.01;67.59
72.61;74.92
72.69;76.66
72.01;74.51
69.65;61.13
68.42;49.99
40.04;46.45
30.69;37.61
25.13;32.41
24.34;31.88
24.28;31.62
24.33;31.86
30.69;37.95
46.83;53.68
51.76;60.48
54.99;62.55
54.99;63.92
50;59.11
46;54.45
45.66;52.93
40.38;48.32
40.04;47.73
40.04;47.71
43;51.03
50.07;61.4
49.98;61.46
44.5;55.52
42;50.7
38.09;45.97
36;43.89
26.4;34.68
17;26.01
10;19.17
8.5;18.23
8;17.05
11;20.37
23.17;31.85
40.16;46.93
46.94;55.96
46.3;54.26
47.51;56.63
47.21;56.62
48.37;57.92
